Venda ID,Produto,Data,Hora,Quantidade,Preço Unitário,Cliente ID,Forma Pagamento,Preço Total
12362,Pain aux Suisse,04/01/2024,09:59:15,6,14.0,134,Dinheiro,84.0
9649,Gorgonzola com nozes,04/01/2024,10:01:33,2,36.5,113,Dinheiro,73.0
12565,Supreme / Croissant NY Chocolate,04/01/2024,10:10:39,2,19.0,160,Cartão de Crédito,38.0
11776,kouign-amann,04/01/2024,10:12:10,6,18.0,113,Cartão de Débito,108.0
4213,Baguete calabresa com Alecrim,04/01/2024,10:22:14,7,12.0,195,Cartão de Débito,84.0
10583,kouign-amann,04/01/2024,10:23:06,9,18.0,175,Cartão de Crédito,162.0
742,Tradicional/Seu Tico,04/01/2024,10:26:31,8,29.5,106,Cartão de Crédito,236.0
13889,Baguete,04/01/2024,10:31:27,12,10.0,161,Cartão de Débito,120.0
14725,Baguete calabresa com Alecrim,04/01/2024,10:58:10,1,12.0,174,Cartão de Crédito,12.0
10139,BOSTOCK,04/01/2024,11:05:39,10,18.0,187,Cartão de Débito,180.0
15211,Pain au chocolat,04/01/2024,11:15:21,8,13.5,127,Cartão de Débito,108.0
10945,Tartelete de caramelo e chocolate,04/01/2024,11:17:29,5,16.0,121,Cartão de Débito,80.0
3840,Gorgonzola com nozes,04/01/2024,11:17:57,1,36.5,165,Cartão de Débito,36.5
12714,"Focaccia Tomate, Alecrim e flor sal",04/01/2024,11:26:51,8,20.0,168,Cartão de Crédito,160.0
101,Croissant de Amêndoas,04/01/2024,11:29:52,6,18.0,171,Dinheiro,108.0
14299,Supreme / Croissant NY Chocolate,04/01/2024,11:30:37,2,19.0,123,Cartão de Crédito,38.0
10069,Croissant de Amêndoas,04/01/2024,11:49:45,3,18.0,158,Cartão de Débito,54.0
15016,"Danish Mussarela, bacon e mostarda",04/01/2024,12:02:45,3,15.0,102,Cartão de Crédito,45.0
8051,BOSTOCK,04/01/2024,12:06:40,8,18.0,183,Cartão de Débito,144.0
3291,Pain au chocolat,04/01/2024,12:17:21,2,13.5,188,Cartão de Débito,27.0
9294,Pain aux Suisse,04/01/2024,12:25:59,6,14.0,114,Dinheiro,84.0
1062,Brioche,04/01/2024,12:28:22,6,25.0,174,Cartão de Débito,150.0
11179,Supreme / Croissant NY Chocolate,04/01/2024,12:35:41,4,19.0,177,Cartão de Crédito,76.0
6579,"Focaccia Tomate, Alecrim e flor sal",04/01/2024,13:07:35,10,20.0,196,Cartão de Crédito,200.0
13173,"Danish Mussarela, bacon e mostarda",04/01/2024,13:25:35,9,15.0,126,Cartão de Crédito,135.0
6305,Croissant,04/01/2024,13:29:38,3,11.5,170,Cartão de Crédito,34.5
5686,BOSTOCK,04/01/2024,13:46:22,10,18.0,187,Cartão de Crédito,180.0
7959,"Danish Mussarela, bacon e mostarda",04/01/2024,13:53:51,9,15.0,179,Cartão de Crédito,135.0
12526,Cruffin de Creme de Avelã,04/01/2024,13:54:01,9,16.0,150,Cartão de Crédito,144.0
6952,Croissant de Amêndoas,04/01/2024,13:57:36,1,18.0,172,Dinheiro,18.0
11593,Gorgonzola com nozes,04/01/2024,14:45:44,7,36.5,189,Cartão de Débito,255.5
166,Tartelete de limão,04/01/2024,14:54:03,7,16.0,196,Cartão de Débito,112.0
3553,Cruffin de Creme de Avelã,04/01/2024,15:10:16,1,16.0,164,Cartão de Débito,16.0
12319,"Focaccia Tomate, Alecrim e flor sal",04/01/2024,15:29:52,9,20.0,142,Cartão de Débito,180.0
15293,Pastel de nata,04/01/2024,15:30:23,8,8.5,136,Dinheiro,68.0
3907,Tartelete de limão,04/01/2024,15:32:28,9,16.0,144,Cartão de Crédito,144.0
8858,Azapa,04/01/2024,15:35:54,6,34.0,113,Dinheiro,204.0
5456,"Danish Mussarela, bacon e mostarda",04/01/2024,15:37:48,7,15.0,189,Dinheiro,105.0
10699,Croissant de Amêndoas,04/01/2024,15:50:33,10,18.0,159,Cartão de Crédito,180.0
12434,Croissant,04/01/2024,16:02:42,1,11.5,113,Dinheiro,11.5
9325,Azapa,04/01/2024,16:10:17,1,34.0,147,Dinheiro,34.0
4203,Tartelete de limão,04/01/2024,16:18:08,2,16.0,184,Cartão de Débito,32.0
8849,Pastel de nata,04/01/2024,16:24:51,2,8.5,135,Cartão de Crédito,17.0
11162,Supreme / Croissant NY Chocolate,04/01/2024,16:35:50,10,19.0,158,Cartão de Crédito,190.0
10157,Baguete,04/01/2024,16:36:36,20,10.0,139,Cartão de Crédito,200.0
2013,Tradicional/Seu Tico,04/01/2024,16:47:09,5,29.5,165,Cartão de Débito,147.5
2683,Croissant,04/01/2024,16:51:41,9,11.5,177,Dinheiro,103.5
11938,Pastel de nata,04/01/2024,16:55:22,6,8.5,195,Dinheiro,51.0
15259,Pain aux Suisse,04/01/2024,17:07:44,3,14.0,163,Cartão de Débito,42.0
1928,kouign-amann,04/01/2024,17:10:13,6,18.0,119,Cartão de Crédito,108.0
3361,Croissant de Amêndoas,04/01/2024,17:18:42,8,18.0,196,Dinheiro,144.0
2940,Baguete,04/01/2024,17:24:53,15,10.0,193,Cartão de Crédito,150.0
2976,Pastel de nata,04/01/2024,17:26:44,19,8.5,113,Cartão de Crédito,161.5
7479,"Danish Mussarela, bacon e mostarda",04/01/2024,17:30:45,8,15.0,168,Cartão de Débito,120.0
10180,BOSTOCK,04/01/2024,17:36:40,1,18.0,182,Dinheiro,18.0
7021,Supreme / Croissant NY Chocolate,04/01/2024,17:38:20,2,19.0,158,Cartão de Débito,38.0
8769,Baguete,04/01/2024,17:41:59,16,10.0,167,Dinheiro,160.0
10496,"Danish Mussarela, bacon e mostarda",04/01/2024,17:55:02,2,15.0,158,Dinheiro,30.0
2725,Baguete calabresa com Alecrim,04/01/2024,17:56:38,8,12.0,150,Dinheiro,96.0
1138,Baguete,04/01/2024,18:02:12,3,10.0,143,Dinheiro,30.0
4452,Gorgonzola com nozes,04/01/2024,18:08:47,3,36.5,109,Dinheiro,109.5
5231,Supreme de Pistache,04/01/2024,18:19:17,6,21.0,160,Dinheiro,126.0
10394,Tartelete de limão,04/01/2024,18:21:48,8,16.0,190,Cartão de Crédito,128.0
14559,kouign-amann,04/01/2024,18:43:51,7,18.0,111,Dinheiro,126.0
15505,Cruffin de Creme de Avelã,04/01/2024,18:56:56,4,16.0,116,Cartão de Crédito,64.0
13339,"Danish Mussarela, bacon e mostarda",04/01/2024,19:02:25,8,15.0,171,Cartão de Crédito,120.0
9247,Tradicional/Seu Tico,04/01/2024,19:03:02,8,29.5,119,Dinheiro,236.0
10304,Azapa,04/01/2024,19:04:06,2,34.0,119,Cartão de Crédito,68.0
4210,Supreme de Pistache,04/01/2024,19:21:29,4,21.0,154,Cartão de Débito,84.0
13220,"Danish Mussarela, bacon e mostarda",04/01/2024,19:39:42,10,15.0,119,Cartão de Débito,150.0
13508,"Focaccia Tomate, Alecrim e flor sal",04/01/2024,19:41:09,9,20.0,174,Dinheiro,180.0
1066,Tartelete de limão,04/01/2024,19:41:47,7,16.0,156,Cartão de Crédito,112.0
13105,"Danish Mussarela, bacon e mostarda",04/01/2024,19:49:03,9,15.0,133,Cartão de Crédito,135.0
15577,Brioche,05/01/2024,08:00:39,2,25.0,160,Dinheiro,50.0
2901,Gorgonzola com nozes,05/01/2024,08:00:51,3,36.5,191,Cartão de Débito,109.5
10811,Pain aux Suisse,05/01/2024,08:03:38,9,14.0,137,Dinheiro,126.0
15153,Croissant,05/01/2024,08:15:51,5,11.5,102,Cartão de Débito,57.5
8282,Supreme / Croissant NY Chocolate,05/01/2024,08:20:49,2,19.0,167,Cartão de Débito,38.0
11715,Baguete calabresa com Alecrim,05/01/2024,08:29:37,8,12.0,107,Dinheiro,96.0
1422,Azapa,05/01/2024,08:30:32,5,34.0,184,Dinheiro,170.0
13955,Tradicional/Seu Tico,05/01/2024,08:34:41,4,29.5,167,Cartão de Débito,118.0
2975,"Focaccia Tomate, Alecrim e flor sal",05/01/2024,08:35:15,2,20.0,148,Dinheiro,40.0
6079,Tartelete de caramelo e chocolate,05/01/2024,08:35:40,7,16.0,180,Cartão de Crédito,112.0
14656,Tartelete de caramelo e chocolate,05/01/2024,08:49:50,4,16.0,145,Cartão de Crédito,64.0
1709,Tradicional/Seu Tico,05/01/2024,09:09:58,3,29.5,185,Cartão de Crédito,88.5
5877,Danish Gorgonzola com amêndoas,05/01/2024,09:11:29,3,15.0,152,Cartão de Débito,45.0
8882,Croissant,05/01/2024,09:13:23,5,11.5,107,Cartão de Débito,57.5
10689,Pain aux Suisse,05/01/2024,09:24:51,6,14.0,164,Dinheiro,84.0
14532,Pastel de nata,05/01/2024,09:25:07,16,8.5,109,Dinheiro,136.0
11744,Pain au chocolat,05/01/2024,09:33:17,9,13.5,167,Cartão de Débito,121.5
10386,Pain aux Suisse,05/01/2024,09:39:01,8,14.0,115,Cartão de Crédito,112.0
2677,Croissant,05/01/2024,09:48:30,7,11.5,132,Dinheiro,80.5
2091,Croissant de Amêndoas,05/01/2024,10:10:25,3,18.0,159,Cartão de Crédito,54.0
3250,Brioche,05/01/2024,10:32:27,2,25.0,136,Cartão de Crédito,50.0
8067,Pain au chocolat,05/01/2024,10:34:15,5,13.5,136,Cartão de Crédito,67.5
2834,Tartelete de caramelo e chocolate,05/01/2024,10:45:29,2,16.0,111,Cartão de Débito,32.0
4410,Tradicional/Seu Tico,05/01/2024,11:06:17,1,29.5,114,Cartão de Crédito,29.5
2491,kouign-amann,05/01/2024,11:09:38,8,18.0,130,Cartão de Crédito,144.0
2343,Pain au chocolat,05/01/2024,11:49:38,1,13.5,163,Dinheiro,13.5
7502,Supreme de Pistache,05/01/2024,11:51:56,2,21.0,150,Cartão de Débito,42.0
5682,"Focaccia Tomate, Alecrim e flor sal",05/01/2024,11:52:31,7,20.0,199,Cartão de Débito,140.0
14172,Baguete calabresa com Alecrim,05/01/2024,11:53:32,1,12.0,101,Cartão de Crédito,12.0
5988,Danish Gorgonzola com amêndoas,05/01/2024,11:59:18,4,15.0,103,Cartão de Crédito,60.0
14752,BOSTOCK,05/01/2024,11:59:42,2,18.0,194,Cartão de Crédito,36.0
1103,"Focaccia Tomate, Alecrim e flor sal",05/01/2024,12:06:44,10,20.0,168,Cartão de Crédito,200.0
6565,Gorgonzola com nozes,05/01/2024,12:10:14,8,36.5,173,Cartão de Crédito,292.0
15380,BOSTOCK,05/01/2024,12:13:48,7,18.0,124,Cartão de Débito,126.0
2602,Baguete,05/01/2024,12:15:26,8,10.0,128,Dinheiro,80.0
2103,Croissant,05/01/2024,12:24:34,3,11.5,178,Dinheiro,34.5
4702,"Danish Mussarela, bacon e mostarda",05/01/2024,12:28:50,5,15.0,141,Dinheiro,75.0
13235,Tartelete de caramelo e chocolate,05/01/2024,12:43:00,4,16.0,111,Cartão de Crédito,64.0
10202,"Focaccia Tomate, Alecrim e flor sal",05/01/2024,12:55:19,1,20.0,157,Cartão de Crédito,20.0
6194,Gorgonzola com nozes,05/01/2024,13:00:17,6,36.5,184,Cartão de Débito,219.0
6,Croissant de Amêndoas,05/01/2024,13:17:33,8,18.0,145,Dinheiro,144.0
10318,Supreme / Croissant NY Chocolate,05/01/2024,13:21:59,9,19.0,170,Cartão de Débito,171.0
12421,Pastel de nata,05/01/2024,13:26:46,16,8.5,182,Cartão de Débito,136.0
13218,Supreme / Croissant NY Chocolate,05/01/2024,13:32:31,3,19.0,191,Cartão de Débito,57.0
7408,Baguete,05/01/2024,14:08:56,3,10.0,129,Dinheiro,30.0
8996,Tartelete de limão,05/01/2024,14:12:52,8,16.0,140,Cartão de Débito,128.0
14134,Azapa,05/01/2024,14:18:36,5,34.0,168,Dinheiro,170.0
2047,Danish Gorgonzola com amêndoas,05/01/2024,14:22:59,10,15.0,164,Dinheiro,150.0
6371,Azapa,05/01/2024,14:29:47,1,34.0,162,Cartão de Débito,34.0
9002,Brioche,05/01/2024,14:30:12,6,25.0,150,Dinheiro,150.0
15227,Baguete calabresa com Alecrim,05/01/2024,14:43:52,3,12.0,185,Cartão de Débito,36.0
752,Cruffin de Creme de Avelã,05/01/2024,14:52:27,6,16.0,106,Cartão de Crédito,96.0
9986,Azapa,05/01/2024,15:11:08,6,34.0,102,Cartão de Débito,204.0
1525,Croissant de Amêndoas,05/01/2024,15:13:11,6,18.0,132,Cartão de Crédito,108.0
488,"Danish Mussarela, bacon e mostarda",05/01/2024,15:17:21,10,15.0,177,Cartão de Débito,150.0
10939,Baguete,05/01/2024,15:20:23,15,10.0,171,Dinheiro,150.0
1021,Cruffin de Creme de Avelã,05/01/2024,15:35:27,4,16.0,187,Cartão de Débito,64.0
8383,Baguete,05/01/2024,15:36:41,12,10.0,109,Cartão de Crédito,120.0
14801,"Focaccia Tomate, Alecrim e flor sal",05/01/2024,15:43:58,7,20.0,150,Cartão de Débito,140.0
10111,Tartelete de caramelo e chocolate,05/01/2024,15:44:27,8,16.0,106,Dinheiro,128.0
8743,Tartelete de caramelo e chocolate,05/01/2024,16:00:11,6,16.0,190,Cartão de Débito,96.0
12338,Pain aux Suisse,05/01/2024,16:11:33,8,14.0,168,Cartão de Crédito,112.0
8578,Tartelete de caramelo e chocolate,05/01/2024,16:15:20,6,16.0,136,Dinheiro,96.0
14184,"Danish Mussarela, bacon e mostarda",05/01/2024,16:19:09,1,15.0,116,Dinheiro,15.0
1762,Danish Gorgonzola com amêndoas,05/01/2024,16:25:49,9,15.0,115,Cartão de Débito,135.0
6499,Pastel de nata,05/01/2024,16:33:56,11,8.5,163,Cartão de Débito,93.5
10522,"Focaccia Tomate, Alecrim e flor sal",05/01/2024,17:00:23,3,20.0,189,Cartão de Débito,60.0
4818,Croissant de Amêndoas,05/01/2024,17:01:39,3,18.0,125,Cartão de Débito,54.0
4770,Danish Gorgonzola com amêndoas,05/01/2024,17:02:18,1,15.0,112,Dinheiro,15.0
7910,Brioche,05/01/2024,17:06:02,7,25.0,101,Cartão de Crédito,175.0
14489,Tartelete de caramelo e chocolate,05/01/2024,17:34:02,2,16.0,177,Dinheiro,32.0
5783,Pastel de nata,05/01/2024,17:40:50,3,8.5,158,Dinheiro,25.5
4007,Croissant de Amêndoas,05/01/2024,17:43:48,8,18.0,102,Dinheiro,144.0
2733,Tartelete de caramelo e chocolate,05/01/2024,17:55:08,2,16.0,166,Cartão de Crédito,32.0
1265,"Focaccia Tomate, Alecrim e flor sal",05/01/2024,17:55:23,3,20.0,143,Cartão de Crédito,60.0
12375,Danish Gorgonzola com amêndoas,05/01/2024,17:59:43,5,15.0,152,Cartão de Débito,75.0
601,Croissant de Amêndoas,05/01/2024,18:04:30,5,18.0,142,Dinheiro,90.0
12715,Supreme de Pistache,05/01/2024,18:40:29,1,21.0,157,Dinheiro,21.0
13266,Danish Gorgonzola com amêndoas,05/01/2024,18:41:38,4,15.0,152,Cartão de Crédito,60.0
14413,Croissant de Amêndoas,05/01/2024,18:44:05,5,18.0,168,Dinheiro,90.0
8343,"Focaccia Tomate, Alecrim e flor sal",05/01/2024,18:48:52,2,20.0,184,Cartão de Débito,40.0
2878,Gorgonzola com nozes,05/01/2024,18:50:20,3,36.5,192,Cartão de Débito,109.5
6432,Supreme / Croissant NY Chocolate,05/01/2024,18:52:09,7,19.0,191,Dinheiro,133.0
14523,Tartelete de limão,05/01/2024,18:57:52,2,16.0,168,Dinheiro,32.0
11375,kouign-amann,05/01/2024,19:02:50,4,18.0,106,Cartão de Débito,72.0
4170,Croissant,05/01/2024,19:06:53,1,11.5,151,Cartão de Crédito,11.5
5537,kouign-amann,05/01/2024,19:22:56,1,18.0,124,Cartão de Débito,18.0
4196,Danish Gorgonzola com amêndoas,05/01/2024,19:24:33,5,15.0,192,Cartão de Débito,75.0
7215,Croissant,05/01/2024,19:26:06,8,11.5,140,Cartão de Crédito,92.0
12510,Supreme de Pistache,05/01/2024,19:34:01,6,21.0,102,Cartão de Crédito,126.0
10568,Tartelete de limão,05/01/2024,19:53:33,1,16.0,128,Dinheiro,16.0
15443,Danish Gorgonzola com amêndoas,05/01/2024,19:55:32,5,15.0,194,Cartão de Débito,75.0
4522,kouign-amann,06/01/2024,08:24:16,3,18.0,129,Cartão de Crédito,54.0
10351,Pastel de nata,06/01/2024,08:26:02,13,8.5,109,Cartão de Débito,110.5
4040,Tartelete de caramelo e chocolate,06/01/2024,08:45:20,1,16.0,182,Cartão de Crédito,16.0
2876,Danish Gorgonzola com amêndoas,06/01/2024,08:46:01,1,15.0,157,Cartão de Débito,15.0
3658,Croissant de Amêndoas,06/01/2024,08:51:42,10,18.0,163,Cartão de Crédito,180.0
6101,Danish Gorgonzola com amêndoas,06/01/2024,08:56:29,9,15.0,171,Dinheiro,135.0
4784,Tartelete de limão,06/01/2024,09:01:36,5,16.0,155,Dinheiro,80.0
13984,"Danish Mussarela, bacon e mostarda",06/01/2024,09:22:03,7,15.0,111,Dinheiro,105.0
486,Pastel de nata,06/01/2024,09:23:34,2,8.5,176,Dinheiro,17.0
10023,Danish Gorgonzola com amêndoas,06/01/2024,09:49:49,10,15.0,128,Cartão de Crédito,150.0
7848,Baguete,06/01/2024,09:57:55,19,10.0,177,Cartão de Crédito,190.0
4781,Croissant,06/01/2024,10:00:27,3,11.5,168,Cartão de Débito,34.5
15027,Azapa,06/01/2024,10:08:28,3,34.0,153,Dinheiro,102.0
2134,Croissant de Amêndoas,06/01/2024,10:27:58,8,18.0,178,Cartão de Crédito,144.0
10492,Brioche,06/01/2024,10:35:19,4,25.0,109,Cartão de Débito,100.0
11988,Azapa,06/01/2024,10:40:29,4,34.0,100,Cartão de Débito,136.0
14728,Croissant,06/01/2024,10:48:03,5,11.5,112,Cartão de Crédito,57.5
3530,Croissant de Amêndoas,06/01/2024,10:48:32,6,18.0,133,Cartão de Débito,108.0
4890,Pain au chocolat,06/01/2024,11:00:04,3,13.5,165,Cartão de Crédito,40.5
3598,kouign-amann,06/01/2024,11:05:39,2,18.0,197,Cartão de Crédito,36.0
14954,Brioche,06/01/2024,11:33:53,6,25.0,164,Dinheiro,150.0
10824,Baguete calabresa com Alecrim,06/01/2024,11:45:32,6,12.0,104,Dinheiro,72.0
8410,Supreme de Pistache,06/01/2024,12:02:34,8,21.0,101,Cartão de Débito,168.0
7909,Supreme de Pistache,06/01/2024,12:05:24,5,21.0,108,Cartão de Crédito,105.0
7681,Croissant de Amêndoas,06/01/2024,12:45:35,2,18.0,121,Dinheiro,36.0
11066,"Focaccia Tomate, Alecrim e flor sal",06/01/2024,12:45:46,1,20.0,192,Dinheiro,20.0
13672,Pain au chocolat,06/01/2024,12:49:02,9,13.5,105,Dinheiro,121.5
10471,Azapa,06/01/2024,12:51:33,1,34.0,103,Cartão de Débito,34.0
7655,"Danish Mussarela, bacon e mostarda",06/01/2024,13:01:58,8,15.0,167,Cartão de Débito,120.0
5208,"Danish Mussarela, bacon e mostarda",06/01/2024,13:02:45,1,15.0,138,Dinheiro,15.0
928,Croissant de Amêndoas,06/01/2024,13:05:27,10,18.0,101,Dinheiro,180.0
9948,kouign-amann,06/01/2024,13:07:51,3,18.0,198,Cartão de Débito,54.0
8680,Pastel de nata,06/01/2024,13:21:18,10,8.5,120,Cartão de Débito,85.0
11803,Supreme / Croissant NY Chocolate,06/01/2024,13:28:46,8,19.0,144,Cartão de Débito,152.0
3788,Gorgonzola com nozes,06/01/2024,13:31:07,1,36.5,165,Cartão de Débito,36.5
2628,Baguete,06/01/2024,13:33:02,15,10.0,117,Cartão de Crédito,150.0
2315,Supreme de Pistache,06/01/2024,13:35:16,5,21.0,165,Dinheiro,105.0
14872,Danish Gorgonzola com amêndoas,06/01/2024,13:35:33,2,15.0,182,Dinheiro,30.0
3895,Supreme / Croissant NY Chocolate,06/01/2024,13:37:38,6,19.0,182,Cartão de Crédito,114.0
3813,Azapa,06/01/2024,14:02:58,4,34.0,163,Dinheiro,136.0
2290,Tartelete de caramelo e chocolate,06/01/2024,14:10:54,1,16.0,185,Cartão de Débito,16.0
8835,Pain au chocolat,06/01/2024,14:12:24,10,13.5,108,Cartão de Débito,135.0
2399,Baguete,06/01/2024,14:19:16,9,10.0,197,Dinheiro,90.0
14219,Tartelete de caramelo e chocolate,06/01/2024,14:20:50,4,16.0,101,Dinheiro,64.0
2814,Supreme / Croissant NY Chocolate,06/01/2024,14:34:57,4,19.0,145,Dinheiro,76.0
14792,BOSTOCK,06/01/2024,14:35:25,8,18.0,153,Cartão de Crédito,144.0
4940,Baguete calabresa com Alecrim,06/01/2024,14:40:44,9,12.0,138,Cartão de Crédito,108.0
2072,Tradicional/Seu Tico,06/01/2024,14:57:18,7,29.5,103,Cartão de Crédito,206.5
12053,Pain au chocolat,06/01/2024,15:11:12,10,13.5,113,Dinheiro,135.0
6693,Pastel de nata,06/01/2024,15:17:58,18,8.5,134,Dinheiro,153.0
6684,"Danish Mussarela, bacon e mostarda",06/01/2024,15:19:33,6,15.0,199,Cartão de Débito,90.0
11161,kouign-amann,06/01/2024,15:20:30,7,18.0,160,Dinheiro,126.0
13983,Croissant,06/01/2024,15:28:30,5,11.5,178,Cartão de Débito,57.5
15595,Azapa,06/01/2024,15:47:03,3,34.0,176,Dinheiro,102.0
12752,Brioche,06/01/2024,15:52:12,8,25.0,129,Cartão de Débito,200.0
8059,kouign-amann,06/01/2024,16:03:02,10,18.0,102,Dinheiro,180.0
6944,Supreme de Pistache,06/01/2024,16:07:37,6,21.0,111,Cartão de Crédito,126.0
6277,Tartelete de caramelo e chocolate,06/01/2024,16:11:52,3,16.0,160,Cartão de Débito,48.0
3183,BOSTOCK,06/01/2024,16:42:51,5,18.0,135,Dinheiro,90.0
15739,Baguete calabresa com Alecrim,06/01/2024,16:54:44,9,12.0,123,Dinheiro,108.0
32,Danish Gorgonzola com amêndoas,06/01/2024,16:54:54,4,15.0,160,Dinheiro,60.0
1895,Pastel de nata,06/01/2024,17:07:33,16,8.5,155,Dinheiro,136.0
6245,Baguete calabresa com Alecrim,06/01/2024,17:18:33,10,12.0,125,Cartão de Crédito,120.0
15321,Cruffin de Creme de Avelã,06/01/2024,17:19:30,4,16.0,173,Cartão de Débito,64.0
11949,Pastel de nata,06/01/2024,17:32:17,10,8.5,184,Cartão de Débito,85.0
10352,Supreme de Pistache,06/01/2024,17:38:32,3,21.0,171,Cartão de Crédito,63.0
8332,Supreme / Croissant NY Chocolate,06/01/2024,18:08:16,7,19.0,155,Dinheiro,133.0
4927,Tartelete de limão,06/01/2024,18:10:51,10,16.0,103,Cartão de Crédito,160.0
13299,Croissant de Amêndoas,06/01/2024,18:18:43,10,18.0,127,Cartão de Crédito,180.0
1899,BOSTOCK,06/01/2024,18:42:21,9,18.0,188,Cartão de Débito,162.0
5080,kouign-amann,06/01/2024,18:47:07,2,18.0,192,Cartão de Débito,36.0
1424,Pain aux Suisse,06/01/2024,18:51:22,10,14.0,116,Dinheiro,140.0
14652,Croissant de Amêndoas,06/01/2024,18:56:49,3,18.0,188,Dinheiro,54.0
13126,Croissant,06/01/2024,18:59:14,5,11.5,170,Dinheiro,57.5
10092,Baguete,06/01/2024,19:12:51,6,10.0,150,Cartão de Débito,60.0
4058,"Focaccia Tomate, Alecrim e flor sal",06/01/2024,19:13:03,6,20.0,113,Cartão de Débito,120.0
10435,Tartelete de limão,06/01/2024,19:36:12,1,16.0,109,Cartão de Crédito,16.0
11030,"Focaccia Tomate, Alecrim e flor sal",06/01/2024,19:41:49,4,20.0,146,Dinheiro,80.0
15450,Tartelete de limão,07/01/2024,08:03:48,9,16.0,153,Dinheiro,144.0
3091,Pain au chocolat,07/01/2024,08:04:45,9,13.5,125,Dinheiro,121.5
6818,Cruffin de Creme de Avelã,07/01/2024,08:18:41,1,16.0,171,Cartão de Débito,16.0
12080,Pain au chocolat,07/01/2024,08:23:12,10,13.5,158,Cartão de Crédito,135.0
2651,Supreme / Croissant NY Chocolate,07/01/2024,08:24:08,4,19.0,109,Cartão de Crédito,76.0
12964,Supreme de Pistache,07/01/2024,08:38:14,4,21.0,139,Dinheiro,84.0
9077,Baguete,07/01/2024,08:44:16,8,10.0,124,Cartão de Débito,80.0
9930,"Danish Mussarela, bacon e mostarda",07/01/2024,08:56:32,6,15.0,113,Cartão de Débito,90.0
401,Supreme de Pistache,07/01/2024,09:06:12,1,21.0,140,Cartão de Débito,21.0
8838,Tradicional/Seu Tico,07/01/2024,09:11:44,5,29.5,152,Cartão de Crédito,147.5
15774,kouign-amann,07/01/2024,09:22:38,2,18.0,183,Dinheiro,36.0
14302,"Danish Mussarela, bacon e mostarda",07/01/2024,09:35:52,2,15.0,179,Dinheiro,30.0
3682,kouign-amann,07/01/2024,09:37:47,4,18.0,162,Cartão de Débito,72.0
12891,Danish Gorgonzola com amêndoas,07/01/2024,09:43:59,8,15.0,111,Dinheiro,120.0
6221,Supreme de Pistache,07/01/2024,10:07:56,8,21.0,136,Cartão de Crédito,168.0
9221,"Danish Mussarela, bacon e mostarda",07/01/2024,10:11:13,4,15.0,133,Dinheiro,60.0
7884,Tartelete de limão,07/01/2024,10:15:10,4,16.0,127,Dinheiro,64.0
10333,Croissant de Amêndoas,07/01/2024,10:17:08,5,18.0,142,Cartão de Crédito,90.0
7278,Supreme de Pistache,07/01/2024,10:27:08,4,21.0,167,Cartão de Débito,84.0
1733,Croissant,07/01/2024,10:52:04,8,11.5,107,Cartão de Débito,92.0
11779,Baguete calabresa com Alecrim,07/01/2024,10:57:50,8,12.0,116,Cartão de Débito,96.0
5950,Pain aux Suisse,07/01/2024,11:01:36,10,14.0,110,Cartão de Crédito,140.0
8183,kouign-amann,07/01/2024,11:03:53,7,18.0,116,Dinheiro,126.0
4832,Baguete,07/01/2024,11:08:34,13,10.0,144,Dinheiro,130.0
5254,"Danish Mussarela, bacon e mostarda",07/01/2024,11:14:28,9,15.0,144,Cartão de Débito,135.0
2434,Croissant,07/01/2024,11:27:59,10,11.5,114,Cartão de Débito,115.0
8883,Baguete,07/01/2024,11:29:28,9,10.0,155,Cartão de Débito,90.0
12066,Pain au chocolat,07/01/2024,11:35:41,1,13.5,150,Cartão de Débito,13.5
14464,Brioche,07/01/2024,11:37:25,3,25.0,125,Cartão de Débito,75.0
6686,Tartelete de limão,07/01/2024,11:38:58,7,16.0,175,Cartão de Crédito,112.0
6258,"Focaccia Tomate, Alecrim e flor sal",07/01/2024,11:41:20,7,20.0,127,Cartão de Crédito,140.0
10983,Gorgonzola com nozes,07/01/2024,11:52:42,3,36.5,196,Cartão de Débito,109.5
1206,Gorgonzola com nozes,07/01/2024,12:02:47,7,36.5,174,Cartão de Crédito,255.5
10841,Supreme de Pistache,07/01/2024,12:09:29,8,21.0,156,Cartão de Crédito,168.0
8446,Supreme / Croissant NY Chocolate,07/01/2024,12:17:16,4,19.0,165,Cartão de Crédito,76.0
9708,Pain aux Suisse,07/01/2024,12:18:10,3,14.0,121,Cartão de Crédito,42.0
